,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory,MLDecision
4124,10104,105,24.335065909737438,0.9768248558500553,0.5444444444444445,0.6373279376383518,0.10000000000000009,0.8333333333333334,191.4669000360329,0.42433447584794637,-8.186650428,42.49301613,-8.233199449,42.70916776,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['4' '2' '0' '0'],0
4138,10104,119,255.76524763086138,0.9539202257991681,0.43333333333333346,0.4131112934123354,0.10000000000000009,0.5666666666666667,49.77107446566881,0.21941176484638866,-8.186650428,42.49301613,-6.881616327,40.4111132,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '1' '0' '1'],0
4125,10104,106,70.94033898892958,0.9589216448255391,0.21111111111111125,0.2661277822782293,0.10000000000000009,0,0.0,0.02071375535751715,-8.186650428,42.49301613,-8.264957351,41.85767914,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 50.0, 2.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['9' '0' '0' '1'],0
4131,10104,112,163.09339488307276,0.9480095631505416,0.3222222222222223,0.36082410885940486,0.10000000000000009,0,0.0,0.01835501580268803,-8.186650428,42.49301613,-7.095569613,41.27173559,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['3' '2' '0' '1'],0
4130,10104,111,297.138708004919,0.9849289256729871,0.5444444444444445,0.7060671854002016,0.10000000000000009,0,0.0,0.014242938320272295,-8.186650428,42.49301613,-7.692874653,39.84674497,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 43.0, 10.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '0' '0'],0
4129,10104,110,62.470612430840916,0.9694647080308578,0.21111111111111125,0.3302484743301925,0.10000000000000009,0,0.0,0.020917203148823674,-8.186650428,42.49301613,-7.477429664,42.7005374,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['6' '0' '1' '0'],0
4128,10104,109,118.6480785445468,0.9561403695819058,0.43333333333333346,0.39532388321003,0.10000000000000009,0,0.0,0.019528233956388714,-8.186650428,42.49301613,-7.031288239,43.14136073,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 46.0, 10.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['3' '0' '1' '1'],0
4126,10104,107,70.63313614435216,0.9800401014166592,0.3222222222222223,0.3535283757315832,0.10000000000000009,0,0.0,0.02072116946158319,-8.186650428,42.49301613,-7.795507059,41.92770916,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '0'],0
4127,10104,108,178.44570132612108,0.9789971301963535,0.6555555555555557,0.7588146260504713,0.10000000000000009,0,0.0,0.017931935162549494,-8.186650428,42.49301613,-6.038611305,42.25371008,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 34.0, 2.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['5' '1' '0' '1'],0
4143,10104,124,127.45250142797255,0.9650943650517675,0.43333333333333346,0.4754433767151742,0.10000000000000009,0,0.0,0.019301489542831337,-8.186650428,42.49301613,-6.655188721,42.70008095,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['7' '0' '1' '0'],0
4142,10104,123,90.06074425582686,0.9701457800654419,0.43333333333333346,0.5367404878450763,0.10000000000000009,0,0.0,0.020246956703272055,-8.186650428,42.49301613,-7.94881965,41.70253802,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '0' '1'],0
4148,10104,129,58.04975195461212,0.9452205496862015,0.3222222222222223,0.27615690015672806,0.10000000000000009,0,0.0,0.021022612778752975,-8.186650428,42.49301613,-8.36811147,41.98854273,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '0' '1'],0
4149,10104,130,46.62033347326347,0.9656329480978875,0.3222222222222223,0.4228616413734659,0.10000000000000009,0,0.0,0.02129271393051474,-8.186650428,42.49301613,-7.624810202,42.55889126,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['7' '2' '0' '1'],0
4150,10104,131,15.538407059843584,0.9721137951190181,0.5444444444444445,0.5221153128962484,0.10000000000000009,0,0.0,0.022010488248563605,-8.186650428,42.49301613,-8.226109014,42.62970066,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 51.0, 2.0, 1.0, 13.0, 4.0, 11.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['6' '1' '1' '0'],0
4151,10104,132,81.36260982608954,0.9672762046456796,0.21111111111111125,0.40704229964863364,0.10000000000000009,0,0.0,0.02046063024869739,-8.186650428,42.49301613,-7.559886354,41.92742349,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '0' '1' '0'],0
4152,10104,133,142.25479325047343,0.9630504024099117,0.43333333333333346,0.4405087174222073,0.10000000000000009,0,0.0,0.01891415360912369,-8.186650428,42.49301613,-7.419638133,41.34802412,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['6' '2' '1' '0'],0
4153,10104,134,63.40743124944548,0.9545221157404644,0.3222222222222223,0.3220570621758688,0.10000000000000009,0,0.0,0.020894797647992538,-8.186650428,42.49301613,-8.219124684,41.92328694,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '1' '0'],0
4154,10104,135,161.82444299871983,0.9642599312974252,0.3222222222222223,0.33444934151817807,0.10000000000000009,0,0.0,0.018389550212043797,-8.186650428,42.49301613,-6.212813029,42.50134548,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '1' '1'],0
4155,10104,136,90.29194034338556,0.9686002265324966,0.43333333333333346,0.42104969519663377,0.10000000000000009,0,0.0,0.020241246494636007,-8.186650428,42.49301613,-7.347658251,41.97007468,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '1' '1'],0
4157,10104,138,265.4689039771887,0.9335218929505461,0.21111111111111125,0.25359421024910755,0.10000000000000009,0,0.0,0.015314408118592481,-8.186650428,42.49301613,-8.707801379,40.1378886,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['7' '2' '0' '1'],0
4158,10104,139,186.82087774413466,0.9754816135113799,0.43333333333333346,0.32609976460529594,0.10000000000000009,0,0.0,0.01769686758315904,-8.186650428,42.49301613,-6.411657209,41.45302024,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '1'],0
4145,10104,126,161.64362336686034,0.9632296120634537,0.21111111111111125,0.2784270626804894,0.10000000000000009,0,0.0,0.018394465924107165,-8.186650428,42.49301613,-6.875651556,41.41469164,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['2' '0' '1' '0'],0
4144,10104,125,78.71931586274107,0.9602626366757604,0.21111111111111125,0.35267377455659005,0.10000000000000009,0,0.0,0.020525123242924975,-8.186650428,42.49301613,-7.491552584,42.98347757,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '0' '0' '1'],0
4159,10104,140,186.67699254699218,0.9708837079828789,0.3222222222222223,0.4810867139461593,0.10000000000000009,0,0.0,0.017700932389368866,-8.186650428,42.49301613,-7.156547358,41.00040051,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 47.0, 5.0, 1.0, 17.0, 5.0, 6.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '1' '1'],0
4147,10104,128,79.61785001964117,0.9721853959922931,0.10000000000000009,0.25108018327434495,0.10000000000000009,0,0.0,0.020503222916906472,-8.186650428,42.49301613,-8.011604404,41.78885768,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['4' '0' '0' '0'],0
4133,10104,114,62.98564171698811,0.9701555813063023,0.3222222222222223,0.43113971206133467,0.10000000000000009,0,0.0,0.020904888382457628,-8.186650428,42.49301613,-7.849340089,41.98459123,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['8' '1' '0' '1'],0
4132,10104,113,233.51908055756476,0.9330608847222575,0.21111111111111125,0.21658536120964114,0.10000000000000009,0,0.0,0.01632424330382377,-8.186650428,42.49301613,-6.336466908,40.91103743,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['6' '0' '0' '1'],0
4135,10104,116,97.68208779164745,0.9725706807645591,0.6555555555555557,0.6928529552843362,0.10000000000000009,0,0.0,0.02005786409886039,-8.186650428,42.49301613,-7.182759536,42.02430087,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 54.0, 10.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['4' '1' '0' '1'],0
4136,10104,117,41.535189367295445,0.9785732433115388,0.43333333333333346,0.4276608310196657,0.10000000000000009,0,0.0,0.021411791392424516,-8.186650428,42.49301613,-7.685035474,42.54631794,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 56.0, 10.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '0' '1'],0
4141,10104,122,124.73698302494283,0.9820433038218475,0.3222222222222223,0.3489086911493495,0.10000000000000009,0,0.0,0.019371706609771302,-8.186650428,42.49301613,-6.803534196,42.96868436,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '1' '0'],0
4140,10104,121,53.72033311267231,0.9636848930229484,0.43333333333333346,0.49508800373284195,0.10000000000000009,0,0.0,0.021125332349748432,-8.186650428,42.49301613,-7.561901975,42.34912347,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '1' '1'],0
4139,10104,120,268.2030015414637,0.9522649495837374,0.3222222222222223,0.3763668465080312,0.10000000000000009,0,0.0,0.01522488090129234,-8.186650428,42.49301613,-7.937633742,40.08827301,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['4' '0' '0' '1'],0
4137,10104,118,33.025891200884026,0.959395188983585,0.43333333333333346,0.36345578553712243,0.10000000000000009,0,0.0,0.021609583725724937,-8.186650428,42.49301613,-7.784839061,42.51453735,"[2.0, 34.0, 10.0, 6.0, 11.0, 4.0, 11.0, 30.0, 0.0]","[2.0, 57.0, 10.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['6' '2' '0' '0'],0
4084,10103,105,125.85436265658979,0.974438676945601,0.5444444444444445,1.3265626255216025,0.10000000000000009,0.7666666666666667,177.68045679752575,0.49423935297659616,-6.775734681,42.35202198,-8.233199449,42.70916776,"[2.0, 46.0, 10.0, 1.0, 17.0, 8.0, 4.0, 50.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['4' '2' '0' '0'],0
4097,10103,118,84.76419065615886,0.9619423182279745,0.6555555555555557,0.4631606279567999,0.10000000000000009,0.6333333333333333,157.70803980763276,0.40018089851846306,-6.775734681,42.35202198,-7.784839061,42.51453735,"[2.0, 46.0, 10.0, 1.0, 17.0, 8.0, 4.0, 50.0, 0.0]","[2.0, 57.0, 10.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['6' '2' '0' '0'],0
4116,10103,137,81.59547319262249,0.9788496666686056,0.5444444444444445,0.697588036516167,0.10000000000000009,0.7333333333333333,155.74357229791903,0.3926869830910162,-6.775734681,42.35202198,-7.698188046,42.08412693,"[2.0, 46.0, 10.0, 1.0, 17.0, 8.0, 4.0, 50.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['1' '2' '1' '1'],0
4095,10103,116,49.52258271216771,0.9680535384851681,0.5444444444444445,0.47212286080421806,0.10000000000000009,0.7333333333333333,153.02242830902793,0.36091390815435725,-6.775734681,42.35202198,-7.182759536,42.02430087,"[2.0, 46.0, 10.0, 1.0, 17.0, 8.0, 4.0, 50.0, 0.0]","[2.0, 54.0, 10.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['4' '1' '0' '1'],0
4106,10103,127,57.957281432940455,0.9543997557772509,0.43333333333333346,0.41142317322258903,0.10000000000000009,0.8,118.95503126726697,0.2901278336302292,-6.775734681,42.35202198,-7.047363952,42.83335972,"[2.0, 46.0, 10.0, 1.0, 17.0, 8.0, 4.0, 50.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['9' '0' '1' '1'],0
4018,10101,119,178.65127763014044,0.9635330447866997,0.6555555555555557,0.7502589285350983,0.10000000000000009,0.8333333333333334,168.16318052978696,0.541230540438002,-8.60606769,39.49781855,-6.881616327,40.4111132,"[2.0, 26.0, 10.0, 1.0, 9.0, 7.0, 8.0, 20.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['1' '1' '0' '1'],0
4014,10101,115,292.7654331898025,0.9918565125065382,0.6555555555555557,1.6022961631235484,0.10000000000000009,0.9666666666666667,157.04224528547158,0.7721951159089395,-8.60606769,39.49781855,-8.216371286,42.11415529,"[2.0, 26.0, 10.0, 1.0, 9.0, 7.0, 8.0, 20.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['5' '0' '0' '0'],0
4036,10101,137,297.56191791609683,0.9796867592122891,0.5444444444444445,1.0941036395035773,0.10000000000000009,0.6,74.9151087888865,0.38429238187713033,-8.60606769,39.49781855,-7.698188046,42.08412693,"[2.0, 26.0, 10.0, 1.0, 9.0, 7.0, 8.0, 20.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['1' '2' '1' '1'],0
4004,10101,105,358.44865677004947,0.9827781101819545,0.6555555555555557,1.1806695889369903,0.10000000000000009,0.5666666666666667,64.7836286556386,0.4695663016969502,-8.60606769,39.49781855,-8.233199449,42.70916776,"[2.0, 26.0, 10.0, 1.0, 9.0, 7.0, 8.0, 20.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['4' '2' '0' '0'],0
4026,10101,127,393.1555139322336,0.9595887124161806,0.43333333333333346,0.4754739816932226,0.10000000000000009,0.5333333333333333,21.45587475347408,0.21115061800667315,-8.60606769,39.49781855,-7.047363952,42.83335972,"[2.0, 26.0, 10.0, 1.0, 9.0, 7.0, 8.0, 20.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['9' '0' '1' '1'],0
3975,10100,116,32.740525066703,0.986380133545626,0.7666666666666668,0.6722266955256296,0.10000000000000009,0.7333333333333333,263.49979349844807,0.5855422429206176,-6.886267557,41.82927062,-7.182759536,42.02430087,"[2.0, 46.0, 10.0, 1.0, 11.0, 7.0, 11.0, 50.0, 0.0]","[2.0, 54.0, 10.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['4' '1' '0' '1'],0
3964,10100,105,147.83407302727593,0.9619564200880213,0.6555555555555557,1.182175986448968,0.10000000000000009,0.7666666666666667,198.85089188414867,0.5834172237766492,-6.886267557,41.82927062,-8.233199449,42.70916776,"[2.0, 46.0, 10.0, 1.0, 11.0, 7.0, 11.0, 50.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['4' '2' '0' '0'],0
3996,10100,137,72.87325476610964,0.985879856401177,0.5444444444444445,0.887819516750269,0.10000000000000009,0.7333333333333333,170.63513727935623,0.42016236844707194,-6.886267557,41.82927062,-7.698188046,42.08412693,"[2.0, 46.0, 10.0, 1.0, 11.0, 7.0, 11.0, 50.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '1' '1'],0
3977,10100,118,106.25216148174,0.9796645518669186,0.6555555555555557,0.5583069387253617,0.10000000000000009,0.6333333333333333,156.13843592315254,0.4163873166766979,-6.886267557,41.82927062,-7.784839061,42.51453735,"[2.0, 46.0, 10.0, 1.0, 11.0, 7.0, 11.0, 50.0, 0.0]","[2.0, 57.0, 10.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['6' '2' '0' '0'],0
3986,10100,127,112.43213176886593,0.970753369070266,0.43333333333333346,0.449982156168407,0.10000000000000009,0.8,106.52464530002665,0.2945409149058756,-6.886267557,41.82927062,-7.047363952,42.83335972,"[2.0, 46.0, 10.0, 1.0, 11.0, 7.0, 11.0, 50.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['9' '0' '1' '1'],0
3894,10098,115,82.30382346510544,0.9738371022055636,0.5444444444444445,0.4782505601815672,0.10000000000000009,0.9666666666666667,179.22438764447256,0.4495159700928818,-7.28057622,42.37485016,-8.216371286,42.11415529,"[2.0, 26.0, 10.0, 6.0, 13.0, 7.0, -1.0, 20.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '0' '0'],0
3898,10098,119,220.87835646894425,0.9809013932869156,0.6555555555555557,0.815374308026439,0.10000000000000009,0.8333333333333334,149.90879908408002,0.5537802945119147,-7.28057622,42.37485016,-6.881616327,40.4111132,"[2.0, 26.0, 10.0, 6.0, 13.0, 7.0, -1.0, 20.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '1' '0' '1'],0
3906,10098,127,54.43966355062386,0.9266337077619985,0.5444444444444445,0.4133628950434032,0.10000000000000009,0.5333333333333333,113.85360099568732,0.2766373311134011,-7.28057622,42.37485016,-7.047363952,42.83335972,"[2.0, 26.0, 10.0, 6.0, 13.0, 7.0, -1.0, 20.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['9' '0' '1' '1'],0
3884,10098,105,86.4455490193828,0.9725738695792898,0.5444444444444445,0.4296627240616705,0.10000000000000009,0.5666666666666667,113.00850363234568,0.29359752378596876,-7.28057622,42.37485016,-8.233199449,42.70916776,"[2.0, 26.0, 10.0, 6.0, 13.0, 7.0, -1.0, 20.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['4' '2' '0' '0'],0
3916,10098,137,47.19419589782188,0.9454506294679059,0.43333333333333346,0.36484619995309125,0.10000000000000009,0.6,94.01135156568756,0.22889881564319411,-7.28057622,42.37485016,-7.698188046,42.08412693,"[2.0, 26.0, 10.0, 6.0, 13.0, 7.0, -1.0, 20.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['1' '2' '1' '1'],0
3811,10096,112,56.76760425524107,0.9798013364308572,0.6555555555555557,1.0561676304049112,0.10000000000000009,0.8,249.35648109862072,0.5836394021868874,-7.767352579,41.1981227,-7.095569613,41.27173559,"[10.0, 29.0, 10.0, 6.0, 10.0, 12.0, 2.0, 20.0, 1.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['3' '2' '0' '1'],0
3819,10096,120,124.24304549672148,0.9845766872679592,0.6555555555555557,1.13861475610149,0.10000000000000009,0.7,196.8541615642407,0.5432713926522111,-7.767352579,41.1981227,-7.937633742,40.08827301,"[10.0, 29.0, 10.0, 6.0, 10.0, 12.0, 2.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['4' '0' '0' '1'],0
3813,10096,114,87.71669320069473,0.9688422126078934,0.5444444444444445,0.8277565026660881,0.10000000000000009,0.7,155.01649765703365,0.396299847325229,-7.767352579,41.1981227,-7.849340089,41.98459123,"[10.0, 29.0, 10.0, 6.0, 10.0, 12.0, 2.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['8' '1' '0' '1'],0
3838,10096,139,116.69878837819351,0.9750146858965155,0.3222222222222223,0.564137569915268,0.10000000000000009,0.5750000000000001,60.258456041986236,0.17678722562049967,-7.767352579,41.1981227,-6.411657209,41.45302024,"[10.0, 29.0, 10.0, 6.0, 10.0, 12.0, 2.0, 20.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '0' '1'],0
3821,10096,122,212.3334418773025,0.960812051925768,0.3222222222222223,0.4817861699782849,0.10000000000000009,0.5750000000000001,43.28767504543378,0.16743938483563192,-7.767352579,41.1981227,-6.803534196,42.96868436,"[10.0, 29.0, 10.0, 6.0, 10.0, 12.0, 2.0, 20.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '1' '0'],0
3758,10094,139,31.45914478255618,0.9879273594661443,0.6555555555555557,1.2944523142617121,0.10000000000000009,0.8666666666666667,300.98257980080155,0.6640285902893995,-6.336019811,41.73022609,-6.411657209,41.45302024,"[8.0, 32.0, 10.0, 1.0, 13.0, 3.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '1'],0
3741,10094,122,142.96848406466046,0.9918448902580438,0.6555555555555557,1.3483599760612026,0.10000000000000009,0.8666666666666667,233.04544095018676,0.671626004586409,-6.336019811,41.73022609,-6.803534196,42.96868436,"[8.0, 32.0, 10.0, 1.0, 13.0, 3.0, 5.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '0' '1' '0'],0
3733,10094,114,128.48138504797166,0.9645408844563198,0.5444444444444445,0.5769126003020061,0.10000000000000009,0.8333333333333334,145.7451268043996,0.41157044195204695,-6.336019811,41.73022609,-7.849340089,41.98459123,"[8.0, 32.0, 10.0, 1.0, 13.0, 3.0, 5.0, 30.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '1' '0' '1'],0
